NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
1.85941,2022-04-18T20:00:00+02:00,2.47592844,4.6037661006204,3.0000000239999998,5.5782300446258395
1.9359700000000002,2022-04-18T21:00:00+02:00,2.674002744,5.17678909230168,3.0000000239999998,5.80791004646328
1.92582,2022-04-18T22:00:00+02:00,2.47592844,4.7681925083208005,3.0000000239999998,5.77746004621968
1.87118,2022-04-18T23:00:00+02:00,2.9711142,5.559489468756,3.0000000239999998,5.61354004490832
1.8378100000000002,2022-04-19T00:00:00+02:00,4.951856952,9.10057222495512,3.0000000239999998,5.51343004410744
1.78438,2022-04-19T01:00:00+02:00,3.961485576,7.06879563210288,3.0000000239999998,5.35314004282512
1.76743,2022-04-19T02:00:00+02:00,4.060522728,7.176689685149039,3.0000000239999998,5.30229004241832
1.7656200000000002,2022-04-19T03:00:00+02:00,4.159559808,7.344201988200961,3.0000000239999998,5.29686004237488
1.77096,2022-04-19T04:00:00+02:00,4.25859696,7.541804872281601,3.0000000239999998,5.31288004250304
1.83342,2022-04-19T05:00:00+02:00,1.980742752,3.63153337637184,3.0000000239999998,5.50026004400208
1.87485,2022-04-19T06:00:00+02:00,1.683631368,3.1565562702947996,3.0000000239999998,5.6245500449964
1.9493200000000002,2022-04-19T07:00:00+02:00,1.7826685199999999,3.4749913994064,3.0000000239999998,5.84796004678368
2.72333,2022-04-19T08:00:00+02:00,2.37689136,6.4730595474288,3.0000000239999998,8.169990065359919
2.35718,2022-04-19T09:00:00+02:00,4.951856952,11.67241817011536,3.0000000239999998,7.07154005657232
1.93208,2022-04-19T10:00:00+02:00,4.159559808,8.03660231384064,3.0000000239999998,5.7962400463699195
1.84295,2022-04-19T11:00:00+02:00,2.674002744,4.9280533570548,3.0000000239999998,5.5288500442308
1.80638,2022-04-19T12:00:00+02:00,1.7826685199999999,3.2201767611576,3.0000000239999998,5.41914004335312
1.76438,2022-04-19T13:00:00+02:00,2.277854208,4.01900040751104,3.0000000239999998,5.29314004234512
